TKT, 13460, -0.047512
PRR25, 10427, -0.047976
ISX, 6203, -0.048303
NAPA, 8508, -0.048375
NAV2, 8527, -0.049422
NEURL4, 8703, -0.049754
TRIM39, 13992, -0.049966
KLF12, 6564, -0.050123
SHQ1, 11958, -0.050360
LOC100130705, 7120, -0.052048
NCOA2, 8571, -0.052530
SLC35E4, 12188, -0.052538
CRABP2, 2852, -0.052606
POLD1, 10072, -0.052627
TBC1D3P2, 13188, -0.052964
MAP3K19, 7628, -0.053028
COLGALT1, 2734, -0.053295
MRPL32, 8174, -0.053393
B4GALNT1, 1135, -0.053681
IMPACT, 6074, -0.053892
ZNF627, 15420, -0.054345
TBC1D15, 13170, -0.054357
POLL, 10086, -0.054835
HAND2, 5459, -0.055375
RCSD1, 10966, -0.055481
LRWD1, 7452, -0.056064
KIAA1522, 6500, -0.056161
CLEC4G, 2548, -0.056328
TMEM35A, 13681, -0.056704
AK6, 388, -0.057430
RHOBTB3, 11095, -0.058495
ABCA7, 34, -0.058626
C16orf72, 1481, -0.058972
MARVELD1, 7698, -0.059054
TRAPPC13, 13946, -0.059429
TBCC, 13198, -0.059897
OR10A5, 9177, -0.060114
SYNJ1, 13035, -0.060273
ATG9A, 985, -0.060419
TTC39B, 14160, -0.060700
LSM5, 7464, -0.060821
PRKG1, 10364, -0.061266
THAP11, 13369, -0.061304
KRT71, 6676, -0.061458
PRKAG2-AS1, 10344, -0.061998
MBLAC2, 7728, -0.062559
LRP1B, 7373, -0.062580
FXYD5, 4786, -0.062768
RDH13, 10970, -0.062942
POM121L12, 10119, -0.063148
ZNF365, 15241, -0.063522
NCOA5, 8574, -0.063645
SYPL1, 13045, -0.063702
ENDOU, 3958, -0.064263
CCT3, 2061, -0.064274
EFNA4, 3790, -0.064281
FAM120B, 4226, -0.064450
FLJ20021, 4619, -0.065025
TDRD9, 13284, -0.065319
KRT10, 6665, -0.065826
ZNF503, 15320, -0.065951
BRAT1, 1349, -0.065972
SLC7A6, 12284, -0.066343
SH3GL3, 11922, -0.066478
SLFN5, 12312, -0.066691
PIGO, 9799, -0.066858
STK4, 12886, -0.067385
ITPA, 6238, -0.067930
PRKAG1, 10342, -0.068552
PDE1A, 9558, -0.068629
ZNF302, 15208, -0.069141
PRR35, 10430, -0.069532
KHK, 6467, -0.069896
TST, 14128, -0.070376
CEBPG, 2254, -0.071200
PNO1, 10045, -0.071212
GPR17, 5235, -0.071640
PIK3R1, 9818, -0.071665
POMC, 10122, -0.071685
CDCA7L, 2165, -0.071743
ZBED8, 14905, -0.073275
XBP1, 14813, -0.073757
XKR6, 14820, -0.073773
THNSL2, 13392, -0.074221
LRRC41, 7409, -0.074975
C1orf115, 1535, -0.075065
DOCK9, 3557, -0.075779
FAM193B, 4298, -0.076415
PREB, 10316, -0.076621
XPC, 14824, -0.077517
ANKRD20A12P, 564, -0.077601
CDC42EP2, 2152, -0.078302
TRIM9, 14017, -0.078426
KLRG1, 6631, -0.079055
TMEM105, 13530, -0.079107
CBR4, 1880, -0.079224
ACSS1, 158, -0.079646
RBM10, 10898, -0.079866
LTBR, 7482, -0.080288
FRK, 4724, -0.080468
ZKSCAN2, 15069, -0.080926
OR8B12, 9232, -0.081339
NMRAL1, 8833, -0.081471
SLC38A7, 12210, -0.081488
ANKRD42, 589, -0.081844
TEKT2, 13298, -0.082089
LAPTM4B, 6782, -0.082456
FARP1, 4424, -0.082635
SLC17A4, 12046, -0.083423
GPN1, 5208, -0.084063
IPO5, 6144, -0.084453
GSTA4, 5355, -0.084467
ZFAS1, 15017, -0.084653
KIF23, 6529, -0.084950
ZBTB1, 14907, -0.084978
SCAMP2, 11612, -0.085491
FCRLB, 4520, -0.085498
ZNF729, 15494, -0.085527
C5orf51, 1633, -0.085676
CLN6, 2573, -0.086442
SMAD9, 12341, -0.087281
MYRIP, 8443, -0.087326
FRMD8, 4731, -0.088435
TK2, 13458, -0.088580
THBS1, 13382, -0.089567
KCNE4, 6356, -0.089600
RPL14, 11303, -0.089642
FGF14, 4552, -0.089709
HECTD3, 5541, -0.090769
TGIF1, 13360, -0.090940
SPPL2A, 12670, -0.091429
RBM34, 10918, -0.091815
SLIT3, 12317, -0.092094
POMK, 10125, -0.092435
EPOR, 4031, -0.092757
IKZF5, 6020, -0.092864
PCDHB7, 9486, -0.093026
ATG3, 978, -0.093663
RANBP3, 10813, -0.094234
MIER1, 7964, -0.094524
NOP56, 8867, -0.095504
PIPOX, 9845, -0.095920
MTMR14, 8312, -0.096152
CPQ, 2836, -0.096672
SETDB2, 11846, -0.096883
LMF2, 7087, -0.096888
ADAMTSL5, 230, -0.097770
PPME1, 10206, -0.097820
NT5M, 9016, -0.097880
ACCS, 117, -0.097985
TLX1NB, 13485, -0.098632
CAT, 1859, -0.099474
ZNF496, 15316, -0.100034
ABLIM1, 86, -0.100513
ATXN10, 1083, -0.101052
HSDL2, 5837, -0.103094
HINFP, 5607, -0.103140
DR1, 3610, -0.103233
CNEP1R1, 2623, -0.104332
TRIM61, 14006, -0.104894
LRRC38, 7404, -0.105424
WDR4, 14715, -0.106335
SAP30BP, 11573, -0.106578
MXD3, 8362, -0.107167
PLCB2, 9908, -0.107400
CD68, 2117, -0.107519
PACS2, 9335, -0.107522
COL8A2, 2726, -0.108193
CCDC142, 1924, -0.108519
LOC731157, 7324, -0.108717
LOC100132057, 7123, -0.108717
JMJD8, 6285, -0.108731
ZNF676, 15451, -0.109295
SNHG7, 12459, -0.109878
MTTP, 8331, -0.110046
HMX1, 5734, -0.110921
BRCC3, 1351, -0.110941
MUT, 8352, -0.111615
DHX30, 3378, -0.111791
SSH2, 12776, -0.111794
NLK, 8811, -0.112193
KRTAP10-8, 6693, -0.112509
RARG, 10840, -0.112641
VPS33A, 14616, -0.112757
HACD3, 5447, -0.113103
SPATS2L, 12618, -0.113145
GABRE, 4835, -0.113165
CCNQ, 2044, -0.113258
PTCH2, 10541, -0.113756
SLBP, 12017, -0.113948
ZCWPW2, 14982, -0.114366
ILF3, 6061, -0.114500
GDNF, 4946, -0.114991
CELA2B, 2260, -0.115040
RNF4, 11237, -0.115210
GIPR, 5019, -0.115551
RFESD, 11024, -0.115599
ABI3, 83, -0.115889
HLA-A, 5680, -0.116111
ATP5MC1, 1028, -0.116265
GRM4, 5328, -0.116818
BDNF, 1247, -0.116882
HIF3A, 5599, -0.117144
S100B, 11535, -0.117518
PARD6B, 9393, -0.117891
FAM228A, 4339, -0.117952
ARHGAP39, 769, -0.118161
CHPF, 2433, -0.118454
RPL34-AS1, 11334, -0.119345
SSRP1, 12785, -0.119706
DCAF15, 3185, -0.119714
BCLAF3, 1236, -0.120435
TRAF2, 13922, -0.120448
LINC01405, 7017, -0.120828
CD84, 2124, -0.121368
FAM210A, 4319, -0.121989
UBE2L3, 14310, -0.122398
S100A14, 11528, -0.122430
PKP1, 9877, -0.124635
SNX13, 12498, -0.124861
BEST3, 1259, -0.124924
IGSF22, 6008, -0.125075
RNF5, 11242, -0.125496
GAREM2, 4887, -0.125641
ZNF700, 15469, -0.126333
CGGBP1, 2369, -0.126355
SESN2, 11831, -0.126386
CSRNP1, 2958, -0.126754
SCN1A, 11647, -0.127136
WTAP, 14802, -0.127818
YES1, 14858, -0.128428
PLPP4, 9981, -0.128929
PPP3CC, 10265, -0.128990
COPZ2, 2768, -0.129203
EMBP1, 3920, -0.129575
CAVIN4, 1867, -0.129902
ZNF473, 15302, -0.130024
GAA, 4811, -0.130977
ICOSLG, 5915, -0.132799
TAB3, 13076, -0.132800
PFKL, 9680, -0.133105
FBXL8, 4468, -0.133414
TNR, 13811, -0.134473
RGL1, 11046, -0.134572
ERCC6, 4052, -0.134872
CHST5, 2462, -0.135050
CYS1, 3124, -0.135252
LLGL2, 7075, -0.135532
ARRB1, 869, -0.135631
NPIPB15, 8907, -0.135707
DNAJB7, 3489, -0.136439
PNMT, 10043, -0.136709
TRIM67, 14010, -0.136804
CHST12, 2455, -0.136815
FCHO2, 4517, -0.137124
RAN, 10808, -0.138586
PGBD4, 9697, -0.138609
SMYD5, 12422, -0.138824
FCGR3A, 4514, -0.138901
NUBP2, 9036, -0.139482
DPEP3, 3574, -0.139501
SCAMP5, 11615, -0.139559
COPS3, 2759, -0.139633
PTPRZ1, 10613, -0.139749
TSPYL2, 14120, -0.140146
BDH2, 1245, -0.140600
CXXC1, 3062, -0.140637
ZNF189, 15134, -0.141702
NKAPD1, 8786, -0.141808
EME1, 3933, -0.142131
FN3KRP, 4655, -0.142158
PMS2P1, 10023, -0.142335
TOP1MT, 13842, -0.142407
TAF7, 13108, -0.142651
LMNA, 7089, -0.142698
RGS2, 11065, -0.142878
ITGA2B, 6212, -0.143183
NCAPD3, 8549, -0.144203
ILVBL, 6065, -0.144259
ZNF324B, 15217, -0.144287
PRELID2, 10318, -0.144339
MARCKS, 7689, -0.144737
FOPNL, 4674, -0.144818
ANK2, 536, -0.144943
SGMS1, 11891, -0.144974
PRDX6, 10315, -0.145254
POPDC2, 10136, -0.145435
IGSF8, 6012, -0.145518
CHD6, 2398, -0.145811
ACOT9, 137, -0.145864
FAM219B, 4332, -0.145986
CBX4, 1886, -0.146399
PFDN5, 9675, -0.146670
RNF2, 11217, -0.146985
SLC30A4, 12164, -0.147440
TNFRSF11B, 13778, -0.147569
TRMT61B, 14044, -0.147593
ZNF814, 15548, -0.147700
CKM, 2505, -0.147881
RAB9B, 10750, -0.147989
LYPD5, 7511, -0.148437
LINC01554, 7026, -0.149271
KCNB1, 6347, -0.149321
SLA, 12011, -0.149856
WNK2, 14780, -0.150092
FGF8, 4561, -0.150717
ZACN, 14894, -0.150885
C16orf70, 1480, -0.151214
ACTRT3, 187, -0.151301
LGALS14, 6864, -0.151409
COX8C, 2812, -0.151583
CCDC114, 1906, -0.151959
BBC3, 1185, -0.152232
RPLP1, 11356, -0.152482
SPATA25, 12607, -0.152744
ADAM22, 208, -0.153439
DISP1, 3414, -0.155028
ACY3, 194, -0.155081
PXN-AS1, 10651, -0.155194
PPTC7, 10283, -0.155244
WAS, 14671, -0.155806
CFB, 2357, -0.155882
LURAP1, 7489, -0.156146
OTUD1, 9276, -0.156369
PCP2, 9524, -0.156602
ZNF23, 15161, -0.156975
HSD17B4, 5831, -0.158232
TMEM140, 13565, -0.158892
CNFN, 2624, -0.159472
TIPRL, 13451, -0.159479
TSPAN13, 14100, -0.159884
ZIK1, 15066, -0.160283
EFR3B, 3796, -0.160628
RPL37A, 11341, -0.161259
TTC39A, 14159, -0.161404
COQ5, 2774, -0.161612
PGBD5, 9698, -0.161626
MYH7B, 8396, -0.162503
SNED1, 12443, -0.163118
FARS2, 4426, -0.163125
CNOT3, 2644, -0.163320
SYT2, 13057, -0.163405
PPA2, 10155, -0.163911
PDPK1, 9608, -0.164352
KRT18, 6670, -0.164833
IL9R, 6057, -0.165423
CDK15, 2199, -0.165964
GPC2, 5190, -0.166223
ERCC4, 4051, -0.166404
BMS1P14, 1319, -0.166995
PGAP1, 9692, -0.167017
C1R, 1529, -0.167365
TRMT11, 14033, -0.167370
HERC4, 5562, -0.167963
YY1AP1, 14891, -0.168127
SHISA6, 11946, -0.168332
PCP4L1, 9526, -0.168578
EDNRA, 3752, -0.169455
RCC2, 10956, -0.169462
CCDC130, 1917, -0.170108
FBL, 4442, -0.170285
SDAD1P1, 11681, -0.170712
TAC3, 13078, -0.171060
DSE, 3629, -0.171898
UCP2, 14376, -0.172679
ZNF174, 15126, -0.173010
FUT6, 4775, -0.173279
PLEKHA5, 9933, -0.173674
CASZ1, 1858, -0.174456
YAE1D1, 14845, -0.174782
CCDC30, 1959, -0.175004
PYDC1, 10657, -0.175362
CDKN2C, 2230, -0.175827
GABRB2, 4832, -0.176122
UNC50, 14415, -0.176236
SIRT4, 11995, -0.177188
CD8A, 2126, -0.177351
LCNL1, 6828, -0.177454
MARCH5, 7684, -0.178416
ASB16, 901, -0.179501
RNF112, 11177, -0.179723
HRASLS5, 5802, -0.179757
PNMA3, 10037, -0.180413
RSPH3, 11458, -0.180824
LINC02381, 7056, -0.181198
TRMT5, 14041, -0.181414
NUFIP1, 9066, -0.181801
LINC00672, 6964, -0.182090
WASHC5, 14680, -0.182360
EI24, 3817, -0.182386
SH3GLB1, 11923, -0.183164
SCGB2A2, 11638, -0.183200
COQ9, 2779, -0.183228
MRPL44, 8187, -0.183278
APCDD1L, 676, -0.183377
SDCCAG3, 11687, -0.183574
NARS2, 8518, -0.183610
ZBTB21, 14917, -0.183779
ADO, 287, -0.183877
PARP6, 9411, -0.185021
BRSK1, 1376, -0.185214
SLC1A5, 12061, -0.185785
STON1, 12898, -0.186258
LPAR2, 7340, -0.186541
RPL13AP6, 11301, -0.186600
ARMC7, 845, -0.187053
FAM122C, 4230, -0.187453
ERLIN1, 4072, -0.187488
ZNF790, 15537, -0.188713
SLC18A2, 12052, -0.188810
PRDM2, 10305, -0.189437
USP21, 14479, -0.190251
PAG1, 9345, -0.190298
PLOD1, 9972, -0.190612
COPS7B, 2764, -0.190642
ZSCAN1, 15597, -0.190823
CD33, 2098, -0.190994
TRIM24, 13980, -0.191224
RFC5, 11023, -0.191857
TOR1B, 13853, -0.191975
OR7E5P, 9230, -0.192694
PRPF4, 10404, -0.193233
HIST1H3F, 5651, -0.193577
SETD1A, 11836, -0.193718
RAB11FIP3, 10693, -0.194144
ATP4A, 1022, -0.195380
ASCL5, 915, -0.196400
WFIKKN2, 14764, -0.196536
INTS10, 6119, -0.196545
VMA21, 14595, -0.196550
ANXA11, 626, -0.197085
PGPEP1, 9709, -0.197373
RBBP7, 10887, -0.197396
UGDH, 14387, -0.197402
LRFN1, 7359, -0.197474
MAPK14, 7655, -0.197865
LENG1, 6853, -0.198293
LILRA4, 6900, -0.198465
CHAT, 2383, -0.198474
MUC6, 8346, -0.198523
SRSF9, 12762, -0.198549
C3, 1606, -0.198957
PHYKPL, 9766, -0.199483
UBTF, 14358, -0.199730
CCIN, 2007, -0.199898
ZNF681, 15455, -0.199900
H2AFX, 5434, -0.200428
GALNT2, 4866, -0.201035
GLYCTK, 5078, -0.201343
FAM90A7P, 4396, -0.201420
DLL1, 3442, -0.201656
IL1RAPL2, 6041, -0.201949
PRSS55, 10459, -0.202455
DEFB118, 3293, -0.202818
RALYL, 10804, -0.203364
GPR6, 5256, -0.203973
U2AF1L4, 14268, -0.204647
ZNF813, 15547, -0.205015
MZF1, 8447, -0.205036
ZNF416, 15263, -0.205246
LSM14B, 7460, -0.205678
FUT11, 4771, -0.205813
RSL1D1, 11454, -0.206065
LRRC56, 7418, -0.206246
RPS16, 11377, -0.206719
EIF2S1, 3838, -0.206987
PAOX, 9375, -0.207506
USP9Y, 14519, -0.208131
NUP188, 9076, -0.209367
NFIC, 8725, -0.209832
WASF1, 14672, -0.210630
ARL6IP4, 834, -0.210907
PTCHD4, 10543, -0.210950
DCUN1D1, 3223, -0.211293
IQCH-AS1, 6158, -0.211373
RHBDF1, 11080, -0.211452
TNFRSF12A, 13779, -0.211700
TOMM20, 13830, -0.211719
ZNF43, 15273, -0.212087
CRYAB, 2909, -0.212303
PRDM8, 10309, -0.213282
MYH14, 8392, -0.213797
RPL21, 11310, -0.214248
CD74, 2119, -0.214585
MRM1, 8143, -0.214669
PPM1N, 10205, -0.214741
SLC35G3, 12195, -0.214868
SDS, 11705, -0.215198
FGF9, 4562, -0.215284
RBFA, 10891, -0.215477
GUCY1B1, 5408, -0.215566
TAB1, 13074, -0.215598
IQCE, 6155, -0.215989
VPS37B, 14621, -0.216403
DTYMK, 3649, -0.216501
DLG4, 3433, -0.216512
RNF222, 11230, -0.216536
TMEM121, 13545, -0.218087
IDH1, 5921, -0.218193
TIMMDC1, 13442, -0.219215
LRRC42, 7410, -0.219295
MINCR, 7974, -0.219613
LOC440040, 7266, -0.220306
UNC5A, 14416, -0.220331
RNPEP, 11254, -0.221072
BCDIN3D, 1211, -0.221210
LINC01146, 7005, -0.221238
IVD, 6251, -0.221358
DENND4B, 3310, -0.221458
SRGAP2B, 12726, -0.221595
LSM2, 7461, -0.221671
CES1, 2334, -0.222077
BMP7, 1311, -0.222109
CDC16, 2138, -0.223143
NADSYN1, 8484, -0.223304
ULBP2, 14399, -0.223513
OXCT1, 9290, -0.223664
TEX261, 13323, -0.224228
TRIM56, 14003, -0.224371
GGT6, 4989, -0.224473
RFC2, 11020, -0.224542
EARS2, 3717, -0.224735
JPH1, 6289, -0.225219
CDKL1, 2219, -0.225980
ZNF597, 15396, -0.227116
ULK4, 14403, -0.227257
FICD, 4585, -0.227675
MYO10, 8413, -0.228188
CRSP8P, 2901, -0.228317
PCDHA1, 9469, -0.228875
LHB, 6879, -0.229548
SUGT1, 12954, -0.230495
SNRPD3, 12482, -0.230496
VPS8, 14635, -0.232867
PRDM4, 10306, -0.233314
KDM5D, 6454, -0.233367
YKT6, 14868, -0.233609
CPT2, 2845, -0.233945
BLOC1S1, 1297, -0.234244
DHX38, 3385, -0.234263
LOH12CR2, 7328, -0.234433
KIF26B, 6532, -0.234754
CDC42SE1, 2157, -0.234830
SUPT16H, 12973, -0.234891
PRRG2, 10440, -0.235782
KLHL22, 6595, -0.236011
UBQLN1, 14347, -0.236915
SHB, 11937, -0.236941
ANKK1, 544, -0.237391
TMED10, 13517, -0.237821
KLK8, 6623, -0.238188
SMAP1, 12342, -0.238283
ZDHHC12, 14985, -0.238410
SHANK3, 11935, -0.238979
ZNF134, 15107, -0.239058
ANKH, 541, -0.239591
PLD6, 9927, -0.239882
TM9SF2, 13498, -0.240820
TNFRSF13C, 13780, -0.241554
NKX2-8, 8800, -0.241963
CDH16, 2172, -0.243058
EIF3I, 3849, -0.243208
C19orf48, 1508, -0.243224
BTC, 1400, -0.243689
PRAC1, 10288, -0.244805
LINC00674, 6965, -0.244940
TRIM44, 13995, -0.245469
PTBP2, 10536, -0.245517
PVR, 10636, -0.246567
MKNK2, 8012, -0.246904
COMMD1, 2737, -0.247137
ZBTB17, 14913, -0.247633
CALML6, 1762, -0.247998
IGF2R, 5989, -0.248700
PDE7A, 9575, -0.249685
CTBP1-AS2, 2975, -0.249812
PAX9, 9430, -0.250223
ADORA1, 288, -0.250968
PLXNB2, 10003, -0.251063
GCK, 4924, -0.251191
CCDC125, 1914, -0.251763
KRTAP13-1, 6699, -0.252410
CLIP2, 2561, -0.252740
BANP, 1172, -0.252808
C17orf100, 1489, -0.253068
NAPSA, 8513, -0.253363
RP2, 11273, -0.253449
EGFR, 3801, -0.253587
RNH1, 11250, -0.253800
IL7R, 6056, -0.253981
FANCE, 4412, -0.254658
VIM, 14584, -0.255091
ZC3H4, 14957, -0.255116
DTD2, 3637, -0.255299
C1orf123, 1537, -0.255368
GRHPR, 5298, -0.255668
MZT1, 8448, -0.255985
TM2D1, 13488, -0.256052
SLC18B1, 12053, -0.256139
ATP6V0E2-AS1, 1053, -0.256239
GPR61, 5257, -0.256752
ATAD2, 950, -0.256890
ASNSD1, 931, -0.257136
SKIDA1, 12005, -0.257306
CNPPD1, 2652, -0.258313
ZYX, 15629, -0.258439
NAP1L3, 8504, -0.258827
ATP5PD, 1037, -0.258977
RPS6KL1, 11410, -0.259119
NEMP2, 8688, -0.259357
SLC35B3, 12180, -0.259816
RUSC1, 11505, -0.260513
HIST2H2AC, 5667, -0.260513
THEM4, 13386, -0.261089
AMIGO3, 499, -0.261256
PCK2, 9508, -0.261400
CXCR3, 3060, -0.261445
TSC22D2, 14077, -0.261471
GOLGA6L17P, 5149, -0.262120
NTSR2, 9032, -0.262320
ISOC2, 6200, -0.263492
ACAD8, 101, -0.263551
TMEM260, 13671, -0.263980
FASTKD3, 4434, -0.264123
CPEB2, 2817, -0.264173
SLC35G5, 12196, -0.264387
SCNN1D, 11659, -0.264614
GOLGA1, 5138, -0.264793
KRTAP5-9, 6725, -0.264797
MSL3P1, 8252, -0.264989
PTGER1, 10550, -0.265501
LSMEM1, 7468, -0.265521
REEP2, 10982, -0.265738
ITGA6, 6215, -0.265943
CLDN10, 2526, -0.266054
SLC25A52, 12129, -0.267070
SNX22, 12507, -0.267915
HDAC3, 5510, -0.268082
NFKBIL1, 8732, -0.269847
MGAT5B, 7926, -0.269959
ICE1, 5911, -0.270333
PYGM, 10660, -0.270666
TUBGCP2, 14216, -0.271207
KCNN3, 6401, -0.271657
IFIT3, 5951, -0.272710
KMT2B, 6634, -0.273506
ACSS2, 159, -0.273853
NHS, 8754, -0.273906
NUDCD1, 9042, -0.274425
ECM1, 3737, -0.274693
MID1, 7957, -0.275459
CNPY4, 2656, -0.276751
GFRA3, 4972, -0.276949
CCL28, 2018, -0.277180
CASP7, 1850, -0.277599
P2RY1, 9307, -0.277603
SLC35E3, 12187, -0.277955
MYO1C, 8420, -0.278224
NR0B1, 8934, -0.278427
GSTZ1, 5368, -0.278452
FOS, 4675, -0.278806
B3GALT1, 1118, -0.278871
NBR2, 8543, -0.279221
SLC16A14, 12038, -0.279775
USP6, 14514, -0.280027
TMEM132D, 13559, -0.280274
KPNA4, 6649, -0.280624
SLC41A2, 12228, -0.281072
PAF1, 9340, -0.281075
IPCEF1, 6140, -0.281754
LRRC70, 7427, -0.282226
RAF1, 10790, -0.282301
CCDC61, 1972, -0.283054
NETO1, 8694, -0.283778
FPGS, 4712, -0.284090
APBB1IP, 670, -0.284137
NSD3, 8988, -0.284433
PAK5, 9356, -0.284617
SORBS1, 12539, -0.284619
C2orf72, 1598, -0.284619
XPNPEP1, 14825, -0.284870
MUS81, 8350, -0.284983
SARS2, 11583, -0.285143
KLHDC2, 6579, -0.286292
GALK1, 4852, -0.286541
ZFP36, 15029, -0.286805
SRRM3, 12748, -0.287849
UMPS, 14407, -0.288009
CTF1, 2986, -0.288433
RIDA, 11113, -0.288458
ASTN1, 944, -0.289182
TP53I3, 13866, -0.289756
CLCN3, 2520, -0.290123
SCAND1, 11616, -0.290814
CDKAL1, 2218, -0.290880
NSD1, 8986, -0.292152
KIAA1147, 6490, -0.292513
CNOT2, 2643, -0.293544
GRB2, 5292, -0.295056
GAK, 4845, -0.296336
USP42, 14502, -0.296513
LOC101927974, 7182, -0.296923
LINC00869, 6971, -0.297094
GTF3C1, 5389, -0.297137
LINC02550, 7059, -0.297591
KBTBD8, 6337, -0.298604
HOXB3, 5777, -0.299116
FNDC5, 4664, -0.299254
ZZZ3, 15631, -0.299394
CYP4V2, 3118, -0.299442
NINJ1, 8763, -0.299766
SMARCAL1, 12349, -0.300740
LOC728613, 7308, -0.300870
ARHGAP27, 758, -0.301032
ZNF93, 15577, -0.301152
KAT2A, 6315, -0.301466
ALDH1A1, 429, -0.301557
LINC00216, 6925, -0.302049
LOC645752, 7297, -0.302106
CCDC32, 1960, -0.302181
NDRG3, 8594, -0.303275
F3, 4173, -0.303508
SNRNP70, 12474, -0.304097
THEMIS, 13388, -0.304190
TTC23, 14144, -0.304405
EED, 3756, -0.304497
LINC00643, 6958, -0.304688
SMURF2, 12418, -0.304787
TMEM239, 13653, -0.304903
MTHFR, 8303, -0.305058
ZNF768, 15515, -0.305113
DAG1, 3148, -0.305203
DESI1, 3327, -0.305349
FAM180A, 4283, -0.305481
PDE9A, 9579, -0.305634
TPCN2, 13877, -0.306699
PCDHA5, 9471, -0.307124
GRIN2B, 5312, -0.307595
LARGE2, 6785, -0.307599
CRLF2, 2891, -0.307804
EAPP, 3716, -0.308302
TMEM134, 13561, -0.308406
C8orf37, 1662, -0.308797
BCAR1, 1202, -0.308801
ALG2, 453, -0.308815
RNF6, 11244, -0.308918
RIN2, 11127, -0.309150
ANKRD2, 562, -0.309281
ALDH4A1, 437, -0.309465
ATP2B1, 1015, -0.309683
SF3B2, 11857, -0.309879
MAP7D1, 7646, -0.309934
HDHD3, 5525, -0.310406
MTMR4, 8315, -0.310754
MICU2, 7955, -0.310760
LST1, 7472, -0.311660
BLOC1S3, 1299, -0.311669
GTF2IRD1P1, 5386, -0.311857
IFT122, 5968, -0.312246
SETBP1, 11835, -0.312315
B4GALNT4, 1136, -0.312350
PLAT, 9901, -0.312649
CNOT8, 2649, -0.313083
OR52K2, 9214, -0.313452
DNM1, 3531, -0.313517
ELOVL2, 3908, -0.313669
SHOX, 11955, -0.313985
SLC35B2, 12179, -0.314083
CCDC9B, 2003, -0.315000
TAF12, 13092, -0.315036
RAPGEF4, 10831, -0.315150
MARCH9, 7688, -0.315430
NFAT5, 8715, -0.315776
PPIE, 10181, -0.316190
P2RY13, 9309, -0.316566
FAM83E, 4381, -0.316572
RAB26, 10707, -0.316799
E4F1, 3713, -0.317099
NSUN4, 9004, -0.317251
HIST2H2BC, 5668, -0.317429
CALHM6, 1756, -0.317678
SNAP29, 12428, -0.317843
TRPC4AP, 14056, -0.318565
DUSP26, 3667, -0.318661
LIPN, 7067, -0.319086
PDCL, 9552, -0.319298
GABRA2, 4827, -0.319720
FDXR, 4526, -0.319760
GPR149, 5225, -0.320164
PLOD3, 9974, -0.320776
PIK3C2A, 9811, -0.321265
GPHB5, 5200, -0.322100
NEO1, 8690, -0.322933
ZSCAN30, 15609, -0.323214
RPL19P12, 11309, -0.323666
RELB, 10989, -0.323969
AP4B1, 657, -0.324379
SMG8, 12374, -0.324417
SLC27A6, 12145, -0.324848
SYF2, 13016, -0.325182
SAMD1, 11554, -0.325868
MARCH4, 7683, -0.326185
TBC1D9, 13194, -0.326934
BBS9, 1196, -0.327033
HIST1H4D, 5658, -0.327261
CCL25, 2016, -0.327294
QRFP, 10674, -0.328203
DPAGT1, 3572, -0.328568
SLC2A10, 12151, -0.328659
TRADD, 13920, -0.329084
MECP2, 7795, -0.329107
ZNF527, 15337, -0.329207
ALYREF, 486, -0.329783
RANBP9, 10816, -0.330383
STXBP4, 12937, -0.331485
CROCCP2, 2898, -0.331924
PMS2, 10021, -0.331977
ATP8A2, 1067, -0.332126
ADAMTS4, 222, -0.332705
MIR9-3HG, 7997, -0.333427
LOC101929384, 7196, -0.333599
AVEN, 1101, -0.335820
KIF4B, 6539, -0.336223
FUT8, 4777, -0.336244
TTC25, 14147, -0.337256
TSPYL1, 14119, -0.337335
LINGO3, 7062, -0.337404
SBNO1, 11602, -0.337498
IPO13, 6142, -0.337870
NLRP11, 8815, -0.338176
NKX2-2, 8796, -0.338912
LIPT1, 7068, -0.339564
CUTC, 3039, -0.339759
SNHG19, 12454, -0.339900
GGTLC2, 4994, -0.340097
MYC, 8379, -0.340367
OR6W1P, 9224, -0.341204
RASL10A, 10865, -0.341742
TFCP2, 13336, -0.342018
RPL13AP3, 11300, -0.342307
RTL5, 11478, -0.342449
ATP6V0A2, 1045, -0.342521
TSC22D3, 14078, -0.342984
C8G, 1658, -0.343242
ZNF618, 15411, -0.343950
JMJD7, 6284, -0.344330
DNAL4, 3521, -0.345429
FRRS1L, 4734, -0.345763
HPS4, 5795, -0.345852
ELOVL5, 3910, -0.345880
NSMCE2, 8997, -0.346330
PLG, 9960, -0.346950
ZDHHC6, 15002, -0.347065
IFIH1, 5948, -0.347122
SLX4, 12331, -0.347310
NFYC-AS1, 8742, -0.347518
PEG3-AS1, 9638, -0.347556
TMOD3, 13746, -0.348665
SAYSD1, 11594, -0.349308
TBK1, 13204, -0.349434
PEX11A, 9656, -0.349606
LINC00889, 6973, -0.349763
PIKFYVE, 9822, -0.350975
PHKB, 9745, -0.351135
NLRC3, 8813, -0.352084
LUZP1, 7491, -0.352531
GZF1, 5425, -0.352898
DLGAP2, 3437, -0.353113
PSMD9, 10515, -0.353999
PPARGC1A, 10159, -0.354304
GGA3, 4977, -0.354885
POU2F1, 10143, -0.354908
TPRA1, 13898, -0.354940
LINC00515, 6947, -0.355621
DNAJB13, 3483, -0.355746
ELOVL6, 3911, -0.355937
INO80E, 6100, -0.356275
REM2, 10994, -0.356569
VTA1, 14652, -0.356613
GNA12, 5095, -0.356807
